customer_id,segment,signup_date,baseline_purchase_prob
ed13f69f-0265-45e7-9f22-bcad72a4c1fc,Student,2025-09-22,0.15
2e44ce8e-eb90-43ac-9f06-057ab583cd11,Student,2026-06-26,0.15
0a6ef57b-ed94-45cc-ac9c-c12b4db87b94,Professional,2026-06-21,0.6
295259c5-7c22-4d4c-ab1d-936edc50524e,Professional,2026-07-18,0.6
75077474-8bfa-460c-8d2e-6cee7f46be79,Student,2026-06-27,0.15
ba6c4464-20e3-4ca5-af93-0f95f6b41c0d,Professional,2025-09-02,0.6
b6616852-a1f8-4b8d-a2b0-03dfeb210182,Student,2026-03-20,0.15
afd25b4b-2fe4-4d47-964f-11bde11678d4,Professional,2026-07-08,0.6
7c7d6f1f-2ef8-4740-8011-0eac8c086dd1,Student,2026-06-30,0.15
5358cc55-d5b9-43da-863d-378705e03b27,Professional,2026-06-17,0.6
aaff881c-c20b-4017-8c54-b1bac35293a5,Enterprise,2026-05-28,0.85
7d0b3a64-0515-46be-9e2b-c02427ec9188,Student,2025-12-11,0.15
fc33f15a-20f6-4da8-8b70-617f7ca021d5,Student,2026-01-03,0.15
383b6725-ac22-4bcb-8bed-111e70d6856a,Professional,2026-03-31,0.6
64350f31-d2c9-48e5-9503-792aea863baa,Professional,2026-08-23,0.6
a679a76f-da3f-4019-bbd0-aaa1c1128cf7,Professional,2026-04-02,0.6
6acf98f9-fef6-45ce-a3e0-37ad6d2bf266,Professional,2026-06-25,0.6
6de4dcbb-0335-4e2a-ad35-0b9b5ec27dc9,Professional,2025-09-27,0.6
c9076fff-3854-4b7f-b14c-19a2173ac06d,Student,2026-04-16,0.15
ce71ef5f-8c61-4aa0-9c00-5f46acce7229,Professional,2026-07-06,0.6
ea787b0d-4813-47d0-bca7-2ab8bdde5992,Professional,2026-02-28,0.6
f4fa4823-74f6-4a08-a508-63f4a03bd774,Student,2026-03-08,0.15
84e9ccdd-8e26-4416-9a97-e1c11c18ad53,Professional,2025-09-23,0.6
dee83376-f8be-4d18-8374-1ff3c6e0cf29,Student,2026-03-30,0.15
2352a5ad-dbb4-4658-8e5a-974d78a96e18,Student,2026-04-22,0.15
2415ab41-ac66-4053-a84e-35ff9afb61b9,Enterprise,2026-06-06,0.85
c5e04ae6-94ff-4265-ada5-7e4005ab10bd,Professional,2026-06-21,0.6
014d0061-c6df-4265-9077-f7aff111c422,Student,2026-02-05,0.15
261b1b96-af0b-4c34-957a-b4b95fa7ab07,Student,2026-05-28,0.15
bb84d8fe-206e-437f-9f69-8c5661fd34c3,Professional,2025-11-27,0.6
f42d613d-0469-4eba-b1de-a4335812ad79,Student,2026-07-29,0.15
6b18a554-3591-4985-a429-4da72d8e75d7,Professional,2026-06-25,0.6
ff24a574-53ab-4d6a-9076-70520b2d1ded,Professional,2026-01-18,0.6
f72b6ac4-cd5c-4e7b-be43-ce12ccbce1f7,Student,2026-07-24,0.15
01f07409-1866-4003-9ad0-b78a8afc808b,Professional,2025-12-31,0.6
81a17644-0be6-4182-8f54-909b770f4b67,Student,2025-10-12,0.15
93edee29-9456-4398-ab4c-34298bdc5c98,Student,2026-06-06,0.15
2abd706c-7d93-47db-9526-8ef4f3357de1,Student,2025-10-21,0.15
d8510c96-c9c8-4098-8283-e4de55427684,Professional,2026-03-19,0.6
91c029eb-5515-4108-ad9b-7be42c00bba8,Student,2025-11-06,0.15
369ff6e2-7bd7-41fb-8a75-ed0a4512166e,Professional,2026-04-28,0.6
b751e718-b04c-4ff4-82cc-9414b65b2e17,Professional,2025-09-28,0.6
075334aa-d2d8-4048-a1b9-d0107b77a5b1,Student,2025-08-29,0.15
f9cc0809-8cf8-4045-a152-7191b0620f98,Professional,2026-04-30,0.6
bf08def3-290a-402b-bb1b-13d0cd05f0d2,Professional,2026-05-02,0.6
58a5a1d6-85e2-4697-ab56-483ae01018a6,Professional,2025-10-27,0.6
3c6a1cd8-7d41-49e5-a447-917a19759fa5,Student,2026-04-15,0.15
9b806430-113c-4c26-9320-0f37e3fcb2fa,Student,2026-01-09,0.15
1cf89acb-a3f8-4bcd-a269-02ccafc13aaa,Professional,2026-06-05,0.6
1a8ba75b-ee01-4bca-baa2-3bd86d1e6f63,Enterprise,2026-03-28,0.85
a4eeec0c-ee4f-4702-a1a5-ffbc692a203a,Professional,2026-06-23,0.6
38f5e2f4-6e55-445a-b201-dc954de63a50,Professional,2025-09-03,0.6
9011c932-37f0-44a1-82e7-8d67f7d6679e,Student,2025-10-07,0.15
386cdffe-18ee-4b88-aa52-558fe1c5c67d,Professional,2026-03-12,0.6
7b98e92f-8b54-46bc-a779-14276829befd,Student,2026-04-10,0.15
eb85cb18-cf51-408a-8615-4ca5b25066db,Professional,2026-02-17,0.6
9c24226a-5854-48f5-99c9-fb22950ce9a7,Student,2026-08-23,0.15
cc6b6075-a7df-45e1-9201-5ae018b53f4e,Professional,2026-06-14,0.6
f287c40c-dd9d-46c1-a7d6-37b9ec0674cf,Student,2026-03-08,0.15
bb56b12d-4ed3-4ff4-a8a0-961196216115,Student,2025-09-22,0.15
677de3a3-7765-48d6-9b09-7ec3538f4add,Student,2026-02-11,0.15
ec35dd4e-4d12-4e14-b7c2-688a49a5c298,Student,2026-04-06,0.15
7d31ffc3-d7e2-41bf-a7a0-cb444229a0b2,Professional,2026-07-02,0.6
7a61f4be-56f7-46b6-aedb-5eaa36003dfa,Student,2025-09-21,0.15
c0e2084a-6a48-4d07-8ea7-3ca3420bc41a,Professional,2025-12-10,0.6
ce97b3da-32b1-4c69-8d51-b81181612ae6,Professional,2026-02-03,0.6
2e917af1-e0f2-4e8b-9973-da1cf41eea99,Student,2026-06-06,0.15
6a4179a7-fe9b-4f84-818e-151f6487aa47,Student,2025-12-14,0.15
15a56ce1-cd36-484c-9731-7af81528f86d,Professional,2025-11-11,0.6
df70d7ce-6a21-48a0-9848-6ba8cc3cd2a5,Student,2026-04-21,0.15
fea3647c-c9e3-4056-84ae-022325cbfee3,Professional,2026-01-31,0.6
62039561-e104-4a76-9aee-57bee993c100,Student,2026-05-10,0.15
57dbcb19-1389-491f-bf74-855e3957354f,Professional,2025-09-22,0.6
55169fab-53f7-4de1-83ee-9feac4fa6abb,Professional,2026-04-13,0.6
55773a9e-0bd5-4746-bdbc-6747bae9c11a,Professional,2025-09-30,0.6
20e028ad-a8aa-4280-8b63-955c530426e5,Student,2026-05-22,0.15
2ba9f303-f4e8-404b-b03a-adb675764420,Student,2026-07-02,0.15
1bad2cc0-d8b1-4ea8-92e0-fd8180f4e7a8,Professional,2026-01-02,0.6
73ec3206-f6b0-4d30-af24-df975cbc8ac4,Student,2026-03-14,0.15
7ce4b6df-dc61-4f04-9963-9c694cb05db1,Professional,2026-01-21,0.6
27334516-dd33-4785-ac62-d1e564bb4c30,Student,2026-04-02,0.15
69f5420e-1291-4c73-904b-3ea021ae3067,Student,2025-10-18,0.15
f4da82df-6ae8-49b4-b33a-4e65116dfa14,Student,2025-12-11,0.15
6e156de2-9ee4-457b-bace-22df17905135,Professional,2026-08-04,0.6
4fc359a1-0956-4ba6-be2a-b4a913437c32,Professional,2026-03-07,0.6
ffef68a1-944c-45e0-b43b-04adf0d85958,Student,2026-05-04,0.15
a16acdac-b5fa-4c25-bd59-c8ab143312c8,Student,2025-12-02,0.15
1bcfd923-9785-422a-9641-ce47e217a58c,Professional,2025-10-04,0.6
f8f040ad-c010-4e4c-9518-e7192ff0640e,Student,2026-07-28,0.15
ba671189-c07e-45f8-9835-1c1944085c96,Professional,2026-07-05,0.6
daad5827-da93-4812-8d0d-22144df1af85,Professional,2026-06-07,0.6
5e9fd032-b92e-428f-a819-a65bbf8a2de0,Student,2026-06-12,0.15
1ccd6502-7c67-466b-a0a3-bde271900f49,Professional,2026-02-22,0.6
a80afeb8-0841-4126-ad63-4b294a2f61f5,Professional,2026-04-18,0.6
96f91133-5bd9-43e1-a76e-9f43ccbe7bd4,Professional,2026-02-20,0.6
bc3a6030-deaa-4b75-8a86-3f2bc703cc34,Student,2026-08-24,0.15
6caaf446-e231-4aee-beaa-4d0caa8cd272,Professional,2025-11-05,0.6
a8368235-9529-48a3-bb5b-8ab8590c08fa,Professional,2026-05-28,0.6
40c1662a-4836-47d4-b6ad-8d93f7df3813,Student,2026-02-17,0.15
5368c083-49d1-4df5-ad0e-442adbb66ee0,Enterprise,2025-09-13,0.85
59ac1dea-5f98-484a-a38f-310432901e3d,Student,2025-11-28,0.15
d76d82c8-6b80-473e-bd9e-ba15c589b8ed,Professional,2026-03-02,0.6
c49b20ea-f40e-4abd-8d43-f2e65bc8d3f3,Professional,2025-09-18,0.6
9725f460-dd7b-4cf8-9eeb-762b77739e4d,Professional,2025-11-21,0.6
4b71004b-15f8-42ca-bd33-66f641967c03,Professional,2026-01-14,0.6
31f6164b-7262-43df-9c8f-d6f334cd5bdf,Professional,2026-07-15,0.6
736b3bc8-3176-4b89-9478-ef4419673580,Professional,2025-11-04,0.6
bdcb3fac-d890-4495-8efb-6c281396b755,Professional,2026-07-27,0.6
d54c54f4-5ea5-4383-9d47-39709aa02112,Enterprise,2025-10-13,0.85
a54c6207-1289-4e73-b3fb-fc9b7c5840c4,Enterprise,2025-12-24,0.85
b6361acd-f44b-43e7-8b2b-1151847070d8,Student,2026-03-31,0.15
07b0a452-6c58-4723-8857-c188dac6170c,Enterprise,2025-11-20,0.85
18bf5b4f-c0da-430a-85f3-57fdbc51ab34,Student,2026-04-05,0.15
6eceb920-73e2-4208-9eb8-f7f3377ad2b1,Enterprise,2025-09-06,0.85
c3c073f3-e80b-4b6d-9c15-0ac3579209f4,Student,2026-07-01,0.15
31caa3ee-1d1e-4910-a848-fc1bff8f29d4,Professional,2026-03-17,0.6
1741590a-bdc4-41af-b972-7f7845f85561,Professional,2026-02-08,0.6
5c6ea504-e546-4f1e-88c2-8e220fec9416,Student,2026-07-25,0.15
4cfba26f-036b-4430-aca9-c185130984ae,Professional,2026-07-10,0.6
f576667d-6006-4dcd-9e62-ad044a8fd0d4,Professional,2026-07-04,0.6
3c8e5218-e0b7-42de-a3cb-031ac0b1fb79,Professional,2026-06-12,0.6
62c1ab39-407a-4039-8f1f-2700c94854fa,Professional,2026-06-09,0.6
3d1b9f34-0ec8-4d4a-b83a-83ea7e39f34b,Professional,2026-07-04,0.6
60a6e83f-8d96-48e8-9b97-2886a1f1a90a,Student,2026-05-30,0.15
73de736c-1794-48c4-a6d9-5ab6ba9adfe9,Professional,2026-01-12,0.6
1ff592a8-99d6-4767-a631-b55affd2ea7e,Professional,2025-12-20,0.6
31c813c1-0dca-43d4-9cc3-75b104505268,Enterprise,2026-06-19,0.85
154988af-16b9-4c1d-b43c-6a5202cf4863,Professional,2025-10-02,0.6
7ce5a32e-07e0-4a46-a02e-e5c8ed863b5e,Student,2026-02-17,0.15
2b008577-3c0b-450a-8eb5-cd7289b6f7d5,Student,2026-05-21,0.15
e5a8dca0-2b77-4853-b308-2c0d6e3799a3,Student,2025-12-05,0.15
41e68ece-439b-49a9-88aa-7b42597f1856,Professional,2026-05-04,0.6
665bde22-2dd8-4285-a562-dfe67d5fdfea,Student,2026-04-15,0.15
ce87a807-3a36-4194-b797-e9292286f149,Professional,2026-04-26,0.6
a4e5e4c1-ff2b-4e04-a50d-1b1b81a3d85c,Student,2026-04-25,0.15
4cdb03f5-26a5-473a-bc3d-2dfd0bab8774,Enterprise,2025-12-08,0.85
abd33f1a-5865-46d9-8199-4cfd7759a122,Student,2026-03-17,0.15
a94bd573-aa0f-4c26-a524-ad8670181c66,Enterprise,2025-11-22,0.85
f666cbb9-2c69-4f48-94d1-4de26a112315,Student,2026-03-05,0.15
66775d56-832e-48cf-ba36-9d6b15fb8db2,Student,2026-01-19,0.15
1e06137e-0678-458f-a142-daea9dd1a591,Professional,2026-06-24,0.6
f42f6850-cefe-4338-907b-54bc711aecd8,Student,2026-07-14,0.15
7deaa86a-8421-4f0b-8776-2ffa97445c84,Student,2026-01-03,0.15
79de2bde-b19c-460f-a069-5bbea7dfb6a2,Professional,2026-05-02,0.6
f3d8b3e6-0543-450e-8ad0-11f6f3d3ce99,Professional,2026-05-11,0.6
791b8970-60e3-4c68-b91d-160b856aa7e0,Professional,2025-12-26,0.6
dea87a3c-dd1d-48b8-8da0-369090acddf5,Student,2026-01-11,0.15
98f68af4-d9d5-4079-b6a7-03534c36dad7,Professional,2026-04-06,0.6
8199c45d-4db6-4a14-8484-80857dedef69,Professional,2026-05-05,0.6
f8622913-18e2-4340-89fd-63dd539472b4,Student,2026-03-31,0.15
7bf2fa27-9ae0-4bf1-8ae7-9a101ea7f586,Professional,2026-02-03,0.6
38ef3984-5d3b-4e0a-83b8-2709ec886992,Professional,2026-06-01,0.6
c34f3314-52cf-42dc-8ede-f419b0b52dc7,Professional,2026-06-14,0.6
6cfd3dcb-bf4a-4543-bbdf-3ea1a4799ad5,Professional,2026-08-16,0.6
2257d704-58c1-4577-9468-f5d22105e6eb,Student,2025-12-10,0.15
564f5c08-68de-46c9-896d-b90852b71b55,Professional,2026-08-05,0.6
b60730fb-a858-4ea6-9f11-24e0f9844510,Enterprise,2026-01-16,0.85
c932f044-3abc-417c-9ce5-7fb3a3f820bb,Student,2026-05-28,0.15
1461829d-fbd5-4728-abfd-35eccba7a310,Student,2025-09-09,0.15
0c5c1dde-05ad-45ae-a019-4d8bc8692ca0,Professional,2026-05-30,0.6
024a8eb0-22ff-469f-a948-330ddb890f0a,Enterprise,2026-03-24,0.85
fce8d137-a9aa-4cdd-b46a-c06d0e743be3,Professional,2025-12-04,0.6
7b9f7fa4-ab4b-461e-957b-bb2aefe05105,Professional,2026-04-26,0.6
2618fde7-3691-455b-a1ef-818044f3ff83,Student,2026-03-05,0.15
1d1b5d9f-fcf8-4022-a235-04174294752d,Student,2026-04-19,0.15
8fe84b60-6135-48ea-8a39-eee7e90f81de,Professional,2026-05-07,0.6
9b13fd4c-8210-400f-b5e0-c4d700b69352,Professional,2026-06-15,0.6
820201c9-da3e-4bff-a1f8-ad9811f249c0,Professional,2025-11-30,0.6
e2ec64f0-9094-4df2-8c77-381ecc93015e,Student,2025-10-01,0.15
1f60188d-0b78-4483-99f2-4cf1dc5759dd,Student,2026-03-12,0.15
77904673-6873-4f53-8152-ddb89a1f893a,Professional,2026-08-06,0.6
e6240361-1785-40c7-96e6-f355cf841a2c,Enterprise,2026-02-22,0.85
57374b18-e92b-4dd3-9be9-9c3c189cdef2,Student,2026-08-15,0.15
52e243b4-3af0-421a-8f3f-aa20a0a9be97,Student,2025-10-09,0.15
189d0e2e-26a2-4336-815c-cab041db38a1,Student,2025-09-11,0.15
bf26e79c-dd03-4e01-b8e7-ccab4c971d1d,Professional,2025-09-23,0.6
cc0e551e-2a5a-4a21-a72c-6536797f2a71,Professional,2026-05-20,0.6
6a9dca4a-5ea3-49ed-91ab-f43e9fc3ecf0,Professional,2026-03-29,0.6
8b461245-b9e7-41ff-b21c-331888755781,Professional,2026-08-16,0.6
67e32dbc-96c1-4f53-81d0-bccbe12f1d35,Student,2025-11-25,0.15
3713740d-7294-4655-ad7f-150f097522ee,Professional,2025-10-28,0.6
da8997ac-f49b-4412-b705-ab71c08184fa,Professional,2026-04-22,0.6
28d8a164-52db-4438-86a7-236fe77cafc3,Professional,2026-08-24,0.6
7e7de042-0967-49fb-bb47-64a72f321d4a,Professional,2025-11-01,0.6
68dd0835-21ed-4711-a81e-2f6b34acbc7a,Professional,2026-06-06,0.6
94e60f59-ad54-4cfb-95f5-17d239c33143,Professional,2025-09-21,0.6
2035d81e-b7e9-4919-ad69-03ed8f1bce64,Professional,2026-04-11,0.6
a09fcab9-7546-4d74-824e-10642f8c7431,Student,2026-07-31,0.15
72e71547-ae27-4635-96c1-7791c4fee20a,Professional,2026-02-23,0.6
269d3044-261b-4784-9db5-e4dc2126e0d6,Professional,2025-09-21,0.6
b5531cc7-bcb8-4f91-8f9a-8bbb7620b7a4,Professional,2026-05-22,0.6
c687bebc-dcfc-4f94-b93e-95ed299d7155,Enterprise,2026-04-01,0.85
fdb4c783-e976-4e94-818a-d5513a639dc7,Professional,2026-01-06,0.6
089ca45b-1985-4eaf-9b34-e01e288c9c90,Student,2025-09-23,0.15
d4928ede-3cd1-4bf3-95d0-a533210d6fc6,Professional,2026-04-12,0.6
dddab2f8-1859-48da-9b0c-6e8862e55137,Professional,2025-10-10,0.6
92299988-2f2b-4c27-98c3-44c804c8ac7b,Professional,2026-03-18,0.6
1cf8b9a2-3cea-4a0b-b987-6b94379d1aa3,Student,2025-10-21,0.15
d1908872-8d98-43ab-9d09-eb6ecb791e0a,Professional,2026-06-10,0.6
22a8fd7c-ea63-410b-8c7c-d5ea13cc1b7a,Professional,2026-06-22,0.6
cdfc397c-11a4-432b-a4d1-f880ab7c3f8b,Enterprise,2025-11-29,0.85
907613f4-91e2-40f7-8146-589d27f6a7ed,Professional,2025-12-07,0.6
1bfa7fdd-34a1-4f55-a0d7-34a9b6fcf846,Student,2025-12-09,0.15
df9c25d7-4e19-49f2-9a2c-b24f39a5796c,Professional,2026-01-23,0.6
96b97748-5cec-4d55-975e-9904fabf3d6d,Professional,2026-01-27,0.6
06efa703-2a92-454c-b98f-e2671d0a4f2b,Enterprise,2026-07-17,0.85
5cbc88cb-0f38-499a-ba28-deaa10f1f938,Professional,2026-03-05,0.6
10090c71-5cb2-4323-83f2-a6455e006f71,Professional,2026-01-11,0.6
658bb419-ef8e-4c16-863f-8510f236e17a,Professional,2026-02-09,0.6
92815024-c9d3-4da7-ac3f-8f57d2feeeed,Professional,2026-08-02,0.6
6ceef012-a65b-477c-9972-225713af025b,Enterprise,2025-12-26,0.85
6e1c064c-9861-4900-bfd6-f9dab739a211,Professional,2026-07-02,0.6
771c0d87-d634-4349-8c72-e6ada727d413,Professional,2025-09-26,0.6
683c6842-6619-489c-824f-52988380a5f6,Student,2026-05-19,0.15
3f6fbded-5835-45e7-945e-30c46056f0d5,Student,2026-01-08,0.15
0b694445-1c4e-498c-9ef0-8210a3332286,Student,2025-12-12,0.15
a7624549-1dcf-489d-bd1d-8724e6833a54,Professional,2026-05-17,0.6
469af304-43e7-4218-a9ae-26c759122feb,Professional,2025-12-10,0.6
d06838db-6995-466b-937c-811579ea2210,Professional,2026-02-28,0.6
7b236cbb-4dad-48aa-b753-5d0655cda3cd,Student,2025-09-17,0.15
9c2e164b-f96b-4a0e-9fb3-001e8cb8c842,Professional,2026-04-11,0.6
eb117122-57a6-4870-822d-83cf4689dfe3,Professional,2025-11-30,0.6
a840186f-db42-44c1-ab2d-0330a1fad794,Professional,2026-05-22,0.6
4784701d-bfca-4088-8a12-a0da60c69e82,Professional,2025-12-14,0.6
28719ce0-a9db-42da-921e-61618c3daa38,Student,2026-01-21,0.15
59166320-d1eb-44b3-bd99-fb664a5415e0,Professional,2026-06-17,0.6
81cf1bfb-5c28-4e27-879e-cb13b088b184,Professional,2026-06-13,0.6
bd5021b2-b9c0-46a1-bf3a-cb95e529a421,Professional,2026-01-29,0.6
4474eb43-4cc6-47e1-9926-b4b07e61b226,Professional,2025-12-02,0.6
a70aaa53-1f6a-4bb2-adde-16ca3604f648,Professional,2026-01-30,0.6
c855d6af-86af-4f51-9512-5ccd3e572867,Professional,2025-11-10,0.6
5f7093fc-40e0-4fd1-976a-6d47dc09c5a1,Professional,2026-05-07,0.6
a06e9ad2-0479-451d-bd88-538ea90d0c0b,Enterprise,2026-01-27,0.85
3d5399ba-cbf0-4825-8f2a-18145cec5137,Professional,2026-03-24,0.6
ee8ac0bd-e6f7-41a1-bcb9-1b9af798f261,Enterprise,2025-09-06,0.85
c1e09007-5b4f-4b70-a130-add66bad1c2e,Enterprise,2026-06-09,0.85
2072e92f-d209-4777-a049-4e6cb566f685,Student,2026-04-16,0.15
7eed2d3c-80b0-4c68-9364-67802edc01f6,Student,2026-01-09,0.15
aecc0a44-c8c9-478d-b39d-917f46f5a10a,Professional,2026-01-05,0.6
0b1f92ee-ad33-4f45-95d2-3480387d4655,Professional,2026-07-26,0.6
fab6e43c-07ec-4501-a17e-93537e4a2360,Professional,2025-09-28,0.6
7ec78288-06e8-4b49-b64a-cbf218609887,Student,2025-10-13,0.15
4470d6de-ca5c-44a2-a850-10361d61f349,Student,2025-09-29,0.15
44b97c6d-c764-4afc-9433-3e560af12d6f,Professional,2026-03-31,0.6
a98df762-6f3c-4b64-b355-ebf15a0e8aa6,Professional,2025-10-30,0.6
5c856dc2-258e-42de-8740-b860d9bfabb5,Enterprise,2026-01-02,0.85
5ce9c57b-2bbf-41e6-b970-9988e53cb71d,Professional,2026-05-27,0.6
4a7efc4a-d54c-4adf-9174-004370080756,Professional,2026-06-02,0.6
e9a399e3-d953-42c0-b8de-363877063251,Professional,2026-08-20,0.6
f626cbe8-be09-46f5-a3de-c400b15b0e11,Professional,2026-05-26,0.6
3b47acee-c566-4ca8-a99b-392c415e9990,Professional,2026-05-13,0.6
0115d9e8-330d-42d4-8342-900ea627748f,Student,2025-09-20,0.15
11b162ee-0d83-4a3a-b1ac-4305c03088ea,Professional,2026-01-26,0.6
600fc467-1fe8-4bb3-a5be-f3b598f6749d,Student,2026-08-16,0.15
798b6e46-122c-464e-850f-91535876cf3a,Student,2026-01-31,0.15
c59161e6-f1a3-4ab4-ab4b-7aee068bb268,Professional,2025-10-27,0.6
6a06f816-039c-48d3-ae22-0d4d559d45d9,Professional,2026-05-05,0.6
c50820e0-42a8-42db-9935-160862c5063b,Student,2025-11-19,0.15
98296d8e-adde-4b90-bb56-66cad7c5c57e,Student,2026-01-19,0.15
f5e8941c-d681-40a5-82db-61d0dacbcb9b,Student,2026-02-17,0.15
d084bf34-4309-41d5-8f49-8b5aa33e649d,Enterprise,2025-10-23,0.85
c63f5ab1-cbdf-4dc7-8902-932f72633a0f,Professional,2025-12-11,0.6
aa25420b-e8f3-4311-a013-316ddafc693f,Student,2026-08-03,0.15
88700b79-f66a-4757-921a-abe04dc92921,Professional,2026-07-16,0.6
09da9ead-276f-47f3-b18e-ada57a3d36d8,Student,2026-02-23,0.15
3fcf8035-1307-400b-a3ea-963f6d8c438a,Professional,2026-02-23,0.6
6681c8df-d015-4c58-9e0d-61671d847883,Professional,2026-02-18,0.6
7bfaa843-30ec-4ec2-bce5-f09f0de044c3,Professional,2025-10-05,0.6
8f692e8c-2fa5-4302-97ee-f4a11b0455c4,Enterprise,2026-04-10,0.85
c97f96f7-151b-4f1b-907f-12db91030e85,Professional,2025-09-23,0.6
b44eff59-fdc7-4dac-a2cb-a1583b95b729,Professional,2025-12-23,0.6
0afbb9f8-02b6-4ecc-b6ab-ba0986bb4067,Enterprise,2026-06-27,0.85
977d389d-ec0b-4d6c-975c-b9b6ffcdd241,Professional,2026-06-14,0.6
d5ad014d-20dd-4363-ba12-1575439c932a,Student,2026-05-05,0.15
531704e5-376c-4f86-9f03-109c34be09d6,Professional,2026-06-30,0.6
593f1157-19bc-45fb-ab51-5ae2b4d6d53b,Professional,2026-04-27,0.6
ab813a11-2f4f-491b-90bd-5c249163fb65,Enterprise,2025-11-17,0.85
1dd76958-02f5-4e4e-b7bc-d46360543060,Student,2026-02-17,0.15
bd46ab40-3c26-4844-a102-3288b55fe60c,Student,2025-12-19,0.15
f35f494f-346a-4e43-a699-f2a89f68376a,Professional,2026-03-14,0.6
839229f5-198e-4e07-a764-a4e89e321c13,Student,2025-11-04,0.15
955ac039-910f-4734-8f4c-60932dc85b2a,Student,2025-10-12,0.15
290a12cb-909d-4ef0-867a-108e7e1d5a65,Professional,2025-09-14,0.6
2a9f0246-939e-4e5a-8164-9cc55beaef8e,Professional,2026-06-16,0.6
28a6e781-dd6a-41d6-8779-288e42329586,Professional,2026-06-06,0.6
d3471ed5-c6e5-41c5-b11c-e3fbb3f36da6,Professional,2025-11-29,0.6
5de95910-8cda-4747-a8da-f60a4bdce49e,Student,2026-02-18,0.15
5f76502b-b154-42fd-ae67-5ff260342f12,Professional,2026-02-07,0.6
63746cc3-d042-48e2-a9f7-0f4fd577a03d,Professional,2025-11-10,0.6
0eaa8c70-0708-4f66-a1a6-93c5ffeef838,Professional,2025-11-29,0.6
af676f13-5643-41c6-a039-754eed4f4a10,Professional,2025-10-11,0.6
f0f2eae5-d61e-4147-8518-59955115e0c8,Professional,2026-08-03,0.6
ce443b0d-f8e4-4308-87bd-a1c1cabc18a0,Student,2026-07-08,0.15
34f82755-47e9-4f35-9d7f-e2b4e18ff876,Enterprise,2026-03-15,0.85
a6b38f0a-e01f-4a4d-a6b9-aed6c4b7e4dd,Student,2026-05-16,0.15
c05c227d-1e69-4df4-8383-1dd20d83169e,Professional,2026-03-15,0.6
57c159fe-745b-492a-83db-bfcc30980ee9,Professional,2026-04-09,0.6
92e84c70-57e6-4f58-8c47-cb9171f9589a,Professional,2025-10-01,0.6
b9e14f65-a131-4e4f-bcda-8e5dc3982ad6,Student,2026-03-06,0.15
c3e5382e-357b-431d-bddd-ba26533dbc3e,Student,2026-07-16,0.15
8d12544a-5c9c-48f6-b7d6-afe7f4991b99,Student,2026-03-27,0.15
2df34689-2401-479d-a1d7-918fdae722d7,Student,2026-05-31,0.15
ed8f1e20-2844-4413-9089-7a01e8efd6fa,Professional,2026-08-04,0.6
7b7fed82-055a-4afa-999a-509408179b74,Professional,2026-07-23,0.6
980969df-a2cb-4bdf-a2cd-07122212f565,Professional,2026-08-22,0.6
bb905a18-cb9f-4dbb-bcb4-b094f2eb48f6,Enterprise,2026-01-10,0.85
300030f2-123e-4df1-8b40-5989c6557329,Student,2025-10-16,0.15
2fdf373f-23f7-4e79-8b81-ee65540dc73a,Student,2025-12-14,0.15
e57629e0-f5e3-4278-8153-c84e7357f64b,Student,2026-08-01,0.15
de1cd7b2-27a0-492f-8c06-08d67ecad924,Professional,2026-01-03,0.6
0cd60465-06ce-440d-87aa-effbacd8af68,Student,2025-09-27,0.15
a0608044-ca3a-4bbe-acd7-7206f2227f12,Student,2026-03-19,0.15
6c4f6e8d-62f9-4b4b-9362-22093978d401,Professional,2025-11-12,0.6
508fcfec-ba1e-45f2-9631-b80bcf8f7df6,Professional,2026-03-23,0.6
9862e51d-4204-4340-b386-063dd5b05b62,Student,2026-01-06,0.15
fa32980b-6a58-411e-882d-88bdaf3b4226,Student,2025-10-13,0.15
ca6922f7-e6f5-452c-8c5c-c13c8e83d120,Professional,2026-01-20,0.6
423bc02d-fa84-4d68-80d7-842d7c43362d,Student,2025-09-02,0.15
a3db2e26-e646-49ff-8784-6aaca2c6a31d,Professional,2025-09-06,0.6
841fde49-8d24-42e6-b10c-3f88257b398b,Professional,2026-01-02,0.6
6e190e4c-1068-4d71-917a-cb5726673afd,Professional,2026-08-07,0.6
f51fd3c7-1acc-4f2c-90a7-8cfb4b4d32ab,Student,2026-03-11,0.15
016c7419-83f7-449b-b96c-c280a28c5e22,Professional,2026-07-02,0.6
eba4bbc8-d3b0-4cee-8de7-e890e7dea93a,Professional,2025-09-09,0.6
525c052b-de7e-4b0b-86ba-7eed42b0e89f,Enterprise,2025-12-01,0.85
5bfe091b-9215-424e-8eb0-f23bdeaf4583,Student,2026-04-26,0.15
440dd7b4-66f2-4ae6-8482-29bfdede9087,Student,2026-03-18,0.15
c95c63c7-203f-41df-96ed-4d6ca83abaca,Student,2026-01-14,0.15
72741c6f-a406-4574-ad0f-f6159da0e291,Student,2026-03-12,0.15
24cab8f7-8b34-4f7e-9116-1d7b1637970a,Professional,2026-03-03,0.6
965b4534-b77c-4cec-894c-f704ca32f31f,Professional,2026-01-08,0.6
b15c415e-cda3-4080-85d0-99348e2fae9e,Enterprise,2025-10-09,0.85
b27c3d16-8974-4c8b-8718-531a60d40b42,Student,2026-01-31,0.15
f36b1479-78c1-413c-9770-b1c59ddeeaa8,Professional,2025-11-07,0.6
