customer_id,segment,total_orders,total_spent,avg_order_value,last_order_days_ago,pay_count_credit_card,pay_count_netbanking,pay_count_upi,intervention,converted,T,Y,Z
aa00c558-634f-466d-b808-6e38ca605660,Student,1.0,1048.85,1048.85,132.1,0.0,1.0,0.0,None,0,0,0,1
e66cff51-29af-4d74-8a3a-f1ec6c9b47d8,Professional,2.0,16734.87,8367.435,144.0,0.0,1.0,1.0,None,1,0,1,0
8dbfd67f-caaa-4193-98cf-13bf743de0b8,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,5% Discount,1,1,1,1
d567b840-6a52-4f3a-88b4-77d3bf17c46a,Professional,5.0,11790.29,2358.058,3.5,4.0,0.0,1.0,10% Cashback,1,1,1,1
1cd8753b-6016-4524-8365-5d79c526b2a8,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
0cdf51cf-f068-4281-8fac-9e5ed9836db1,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,1,1,1,1
5091db19-5fdd-4e63-ad61-88168edc9c80,Student,1.0,477.1,477.1,87.5,0.0,0.0,1.0,5% Discount,0,1,0,0
ed7a84ea-474e-43a1-84ab-733e9b4b4dc9,Student,1.0,3189.26,3189.26,136.3,0.0,0.0,1.0,None,0,0,0,1
fcb54760-bb46-402a-b3d4-fce9ff66f71d,Student,1.0,457.0,457.0,66.1,0.0,0.0,1.0,5% Discount,0,1,0,0
d2cf368e-9ad5-4614-ab44-8209fb643e99,Professional,3.0,4844.4,1614.8,60.3,1.0,0.0,2.0,None,1,0,1,0
f9e6d6d8-83f3-446c-81d1-350297c0764c,Professional,6.0,8030.14,1338.3566666666668,4.8,2.0,0.0,4.0,5% Discount,0,1,0,0
54410382-c9dd-4430-af12-1c73adf58fe6,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
f07c535c-990c-4db3-adc7-f741d60f3679,Student,1.0,5474.85,5474.85,36.4,1.0,0.0,0.0,None,1,0,1,0
3706ddbc-7e3f-4d50-8ecd-5f7e76885c28,Professional,5.0,7961.08,1592.216,73.5,0.0,1.0,4.0,10% Cashback,0,1,0,0
66db3922-5cf4-430c-b56f-9bf9b42ce4c3,Professional,2.0,11764.42,5882.21,15.0,0.0,1.0,1.0,5% Discount,0,1,0,0
06d3c157-c4a5-41ea-bd75-8a557a394292,Student,2.0,9702.810000000001,4851.405000000001,12.6,1.0,0.0,1.0,Free Shipping,1,1,1,1
832210eb-a226-42bc-9d8c-d907ab937e97,Professional,3.0,7956.3099999999995,2652.103333333333,7.0,2.0,0.0,1.0,None,0,0,0,1
d7c5963c-8481-4f80-96d6-35a9e9498011,Professional,2.0,9903.7,4951.85,85.9,0.0,1.0,1.0,10% Cashback,1,1,1,1
5a2f3096-14ff-49ba-9fa1-0a5a49c4baa9,Student,2.0,1092.92,546.46,61.0,0.0,0.0,2.0,10% Cashback,0,1,0,0
31269483-c783-44b3-93a9-abb71245c0cc,Professional,4.0,5171.0,1292.75,98.5,1.0,1.0,2.0,10% Cashback,0,1,0,0
9c841bb6-2973-4ca7-9ce7-be1baa61e743,Enterprise,3.0,6512.72,2170.9066666666668,103.1,1.0,0.0,2.0,5% Discount,1,1,1,1
7a63ba7f-16c4-48ce-a548-244ba0c050f0,Student,1.0,574.38,574.38,150.1,0.0,0.0,1.0,None,0,0,0,1
6842a807-d5e3-4bf0-8e3c-90a95f49cf4c,Enterprise,2.0,1082.88,541.44,87.0,1.0,0.0,1.0,None,1,0,1,0
89ad3db5-c576-4cbc-9dea-35ab11f37d9a,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
7d639a6d-be69-4ba3-af3e-516b1785456b,Professional,4.0,29641.670000000002,7410.4175000000005,73.2,0.0,0.0,4.0,None,1,0,1,0
0acb6c2b-1b9a-45b1-821f-d7e245977f6e,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,Free Shipping,0,1,0,0
c9c41f24-d480-4842-9960-352de3a1740f,Professional,3.0,2398.72,799.5733333333333,31.6,2.0,0.0,1.0,10% Cashback,1,1,1,1
4ff0cb54-f38e-47a0-b80d-72a8ec56363a,Enterprise,4.0,4998.7,1249.675,23.7,0.0,0.0,4.0,None,1,0,1,0
ba3fd571-6b79-4418-94ff-9aebf065d336,Professional,5.0,15580.01,3116.002,126.0,0.0,0.0,5.0,5% Discount,1,1,1,1
e7bc24df-c8e9-4761-9c83-46d08f21d09d,Professional,3.0,3052.34,1017.4466666666667,17.5,1.0,0.0,2.0,None,0,0,0,1
38912138-39db-4861-8748-471aba7f9d73,Enterprise,1.0,658.33,658.33,151.5,1.0,0.0,0.0,10% Cashback,0,1,0,0
7e53d45c-5e07-4de9-95ff-81cab13bfa99,Professional,5.0,8925.380000000001,1785.0760000000002,63.2,1.0,1.0,3.0,None,1,0,1,0
8acace46-b6c9-4d4b-9769-03e0addf0a94,Professional,3.0,2059.15,686.3833333333333,1.2,1.0,0.0,2.0,None,1,0,1,0
a70b1529-63c9-4056-a3cc-fc0d23b0bf3e,Professional,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
4158f937-c09a-4378-8cca-da90aa1de9d9,Professional,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,1,1,1,1
3b34526b-866a-4c90-9d02-a336c785913d,Professional,2.0,8589.01,4294.505,151.9,0.0,0.0,2.0,None,0,0,0,1
7a7cfe18-5a0e-478e-b238-77b93dc57f63,Professional,6.0,14705.2,2450.866666666667,9.1,2.0,0.0,4.0,None,0,0,0,1
873565f9-2b04-4207-aeb1-515fa781e3d5,Professional,3.0,5400.69,1800.2299999999998,86.3,0.0,0.0,3.0,None,0,0,0,1
f3990463-dc6a-45ed-907e-74d0ea145e52,Professional,5.0,9176.83,1835.366,160.0,0.0,1.0,4.0,None,1,0,1,0
779d5b09-0bb8-4045-9d5c-983964e8d10b,Student,1.0,2053.71,2053.71,78.3,1.0,0.0,0.0,Free Shipping,1,1,1,1
6db1630e-a888-4edc-8385-61421c96dc75,Student,3.0,12445.4,4148.466666666666,127.5,1.0,1.0,1.0,None,0,0,0,1
942aa7a5-1fc5-4b13-88d2-ffa34885b26f,Enterprise,3.0,1708.04,569.3466666666667,77.8,2.0,0.0,1.0,5% Discount,1,1,1,1
94a62956-f08c-4d93-990f-5467c00c6fc0,Professional,2.0,1506.5500000000002,753.2750000000001,42.8,2.0,0.0,0.0,10% Cashback,0,1,0,0
c21742d4-ec63-4264-bb72-fe644221da00,Student,2.0,3589.4399999999996,1794.7199999999998,79.8,1.0,0.0,1.0,10% Cashback,0,1,0,0
763baefc-ff6e-4f0d-a189-58f44e3969b9,Student,1.0,20349.16,20349.16,178.3,0.0,0.0,1.0,None,0,0,0,1
cb98083f-06ba-499c-b08b-0925e0a0a64a,Student,1.0,658.55,658.55,35.0,0.0,0.0,1.0,Free Shipping,0,1,0,0
1c85bbcd-b596-4671-a65a-4483fc8b0d11,Professional,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
41a239ea-6cd3-442c-b66d-16b0f52ba3f0,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
9a974164-91b9-446e-a725-67f0bb0ae257,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,Free Shipping,0,1,0,0
8febc9c4-6714-4328-acb8-29bb71e114f6,Professional,1.0,383.39,383.39,37.0,0.0,0.0,1.0,5% Discount,0,1,0,0
02f40af3-7690-4962-b6e3-e3b8c5250607,Professional,2.0,5340.01,2670.005,58.5,0.0,0.0,2.0,10% Cashback,0,1,0,0
efc847b6-4982-4532-9e7b-6606c4364193,Student,1.0,2319.44,2319.44,133.1,0.0,0.0,1.0,Free Shipping,0,1,0,0
16c4bd0a-b404-4222-92cf-8ed8532fbb43,Professional,6.0,10029.11,1671.5183333333334,46.4,2.0,0.0,4.0,10% Cashback,1,1,1,1
78372eee-828f-4a6a-b73a-816066d2958e,Professional,8.0,18690.04,2336.255,9.1,0.0,0.0,8.0,None,0,0,0,1
134ed442-b446-4f4f-90a7-f1270954da85,Professional,2.0,7671.25,3835.625,23.6,0.0,0.0,2.0,None,1,0,1,0
59487679-403d-49a8-b1d5-219af2907753,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
f8d5f124-f773-41cb-9728-f92321861890,Professional,3.0,5627.0,1875.6666666666667,63.5,0.0,2.0,1.0,None,0,0,0,1
916a95e7-baf5-43f9-ad85-a554fda3e2bd,Professional,4.0,3057.71,764.4275,68.9,2.0,0.0,2.0,5% Discount,1,1,1,1
0ca4f4e9-245f-42d1-a596-83a233a711a8,Professional,4.0,3598.9,899.725,46.2,0.0,2.0,2.0,10% Cashback,1,1,1,1
030a1670-e958-4907-b116-9166b4087707,Professional,6.0,12924.529999999999,2154.088333333333,72.2,0.0,1.0,5.0,None,0,0,0,1
2cb90bd9-4671-450a-9d49-f0456bf09684,Enterprise,4.0,5246.0199999999995,1311.5049999999999,7.5,2.0,0.0,2.0,5% Discount,1,1,1,1
b4eac37a-b68d-495a-9087-d5864c204b56,Professional,3.0,2416.2,805.4,11.9,2.0,0.0,1.0,None,0,0,0,1
7054a33e-ef49-4e46-9478-6293fd583372,Student,2.0,4014.99,2007.495,18.1,0.0,0.0,2.0,Free Shipping,1,1,1,1
6dde9a06-2518-4fc4-9245-a245869b4d31,Enterprise,4.0,1588.24,397.06,16.8,2.0,0.0,2.0,Free Shipping,0,1,0,0
d333270c-6e34-4eb4-83c6-7b955ac86870,Enterprise,3.0,2567.35,855.7833333333333,8.5,2.0,0.0,1.0,Free Shipping,1,1,1,1
4abb17e2-0018-4923-bf23-ccba4efcc704,Professional,0.0,0.0,0.0,999.0,0.0,0.0,0.0,5% Discount,1,1,1,1
3a95067f-c3c5-4b54-800a-f620afe03517,Student,1.0,1188.81,1188.81,22.9,0.0,0.0,1.0,None,1,0,1,0
209c745a-d98e-4457-98b0-2746b11470db,Professional,2.0,7676.37,3838.185,93.8,1.0,0.0,1.0,10% Cashback,1,1,1,1
a10f3d69-f6e8-42c0-bf80-c3c805d0902f,Enterprise,6.0,14483.619999999999,2413.9366666666665,39.5,2.0,1.0,3.0,None,1,0,1,0
f7f6f55a-3d4d-40fa-b978-68d73dedd60c,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
015bd184-798f-41db-985b-b651c37de726,Professional,1.0,4942.14,4942.14,43.0,0.0,1.0,0.0,10% Cashback,1,1,1,1
e1495458-afa0-4d44-a4d9-0745df6b5389,Professional,3.0,4582.33,1527.4433333333334,111.0,0.0,0.0,3.0,None,0,0,0,1
8ca67dba-83f9-4009-af92-b2e12ff686f1,Professional,5.0,2208.2200000000003,441.64400000000006,2.7,2.0,0.0,3.0,Free Shipping,1,1,1,1
93b44cc5-386a-402b-aca6-3cda198bcc3c,Student,1.0,404.7,404.7,34.8,1.0,0.0,0.0,Free Shipping,0,1,0,0
31b31f28-f428-4b45-ab86-c7efc6bbd60d,Professional,2.0,8725.86,4362.93,59.2,0.0,1.0,1.0,None,1,0,1,0
07b43ad1-ad1e-4f4a-9ed1-e55855509886,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
df4f7049-58ef-416f-b804-109dd7d46557,Professional,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,1,0,1,0
998a9139-ef0b-476f-b466-0f8acb66b126,Professional,2.0,2829.5299999999997,1414.7649999999999,27.1,1.0,0.0,1.0,5% Discount,1,1,1,1
80473674-fe5a-402c-bea1-e066d0cc0a99,Professional,5.0,2217.21,443.442,2.5,0.0,0.0,5.0,10% Cashback,1,1,1,1
3a4a3da9-393e-46ed-a0e1-054f3183dfe2,Student,2.0,1519.6299999999999,759.8149999999999,10.9,0.0,0.0,2.0,None,0,0,0,1
3f8b36b2-8011-4e9d-b5b4-ada535d1806d,Professional,6.0,12475.93,2079.3216666666667,9.0,1.0,0.0,5.0,None,1,0,1,0
022b1ca9-b236-4c97-8931-dbdb49f68261,Student,2.0,13872.1,6936.05,4.7,0.0,1.0,1.0,None,1,0,1,0
9c2b2e7a-e83b-4453-8da2-3f327ee94908,Student,1.0,2892.51,2892.51,130.3,0.0,0.0,1.0,Free Shipping,1,1,1,1
92db526c-75ee-4dcb-b582-bfaf126e0663,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,1,0,1,0
e31a49ac-e0e7-43b4-8467-aff7c94607fb,Professional,1.0,2116.36,2116.36,109.3,1.0,0.0,0.0,None,1,0,1,0
f1fe8fa4-e44d-4a4c-8f8d-ce3b4545c3b2,Professional,2.0,1093.6399999999999,546.8199999999999,22.9,0.0,0.0,2.0,5% Discount,0,1,0,0
3bbb71df-9cbd-44c9-b615-456943237a8e,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,5% Discount,0,1,0,0
3f6e22cc-2e65-41db-a486-e365be91b65f,Professional,3.0,1401.6999999999998,467.2333333333333,70.7,0.0,1.0,2.0,5% Discount,1,1,1,1
736c5ca4-8152-47bc-a14f-e3f489356e17,Professional,3.0,3884.01,1294.67,73.1,0.0,0.0,3.0,10% Cashback,1,1,1,1
8dcffd24-bd52-4fa3-8c93-a1784e3e68d8,Professional,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,1,1,1,1
523b1fde-c96c-4da0-8241-ba0b37baf0c6,Student,1.0,3214.34,3214.34,145.8,0.0,0.0,1.0,10% Cashback,1,1,1,1
579cf28c-e2d1-4573-a6e5-697b8cb63a41,Student,1.0,1024.45,1024.45,153.5,0.0,0.0,1.0,None,0,0,0,1
87924c20-85f3-432d-accf-1747636ef41a,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
116cbe47-da8e-4a6b-9873-4b62c3661fb5,Professional,1.0,492.19,492.19,58.2,0.0,0.0,1.0,None,1,0,1,0
bf6a5b9b-d367-4e58-a8bc-1c42c42a9065,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
021f67c1-2d1c-4a50-ab9f-ebae81618b18,Enterprise,5.0,18958.079999999998,3791.6159999999995,9.0,1.0,0.0,4.0,Free Shipping,1,1,1,1
acbb2efb-2c60-40c3-b0c3-436a239543c5,Enterprise,3.0,4438.469999999999,1479.4899999999998,61.4,3.0,0.0,0.0,None,1,0,1,0
07c7f0c8-e7d3-4a03-83ef-980857516f73,Professional,3.0,2939.39,979.7966666666666,42.8,0.0,0.0,3.0,Free Shipping,0,1,0,0
8641f5a3-0873-4524-911c-306e9f36afa1,Professional,4.0,5283.67,1320.9175,2.3,0.0,2.0,2.0,None,0,0,0,1
6298b7bb-4698-4ab7-8878-3f1754d47a7f,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
16bab5d7-8b83-4f9f-a42a-9df03c8a8547,Student,1.0,106.77,106.77,127.9,1.0,0.0,0.0,10% Cashback,0,1,0,0
0f290181-7261-4c1d-995c-996edc555ac4,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,5% Discount,0,1,0,0
c5a966bb-abaf-4103-87a2-dbcc1d1fb879,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,1,1,1,1
a9f07eb3-5cef-497e-a74d-25baa7f48b0d,Professional,3.0,2172.0699999999997,724.0233333333332,1.1,0.0,1.0,2.0,5% Discount,1,1,1,1
a0af986a-d923-461d-9105-9f1965e41d72,Student,2.0,2470.95,1235.475,32.0,0.0,2.0,0.0,None,0,0,0,1
7ad82858-2edc-405d-8b89-754de99f42d4,Student,1.0,447.17,447.17,15.0,0.0,0.0,1.0,Free Shipping,0,1,0,0
57323e2f-6ea1-49f0-b48a-9a14e89ef4a2,Professional,3.0,2372.8,790.9333333333334,13.8,0.0,0.0,3.0,None,0,0,0,1
6262ffc7-7732-45c3-945d-a51b9c983bed,Professional,2.0,940.62,470.31,63.0,2.0,0.0,0.0,5% Discount,1,1,1,1
7fc73dd1-28d8-4f00-9ad9-3ca2f5b95889,Enterprise,5.0,3300.49,660.098,38.5,0.0,1.0,4.0,None,1,0,1,0
98d0f390-a927-4a47-9823-404d4987e8d2,Professional,1.0,137.98,137.98,171.0,0.0,1.0,0.0,5% Discount,0,1,0,0
cb2be3f9-f22c-4f11-8270-84c1b4096bd3,Student,1.0,922.3,922.3,84.4,0.0,0.0,1.0,10% Cashback,0,1,0,0
6762f616-df30-48f9-a191-7b1ac592be23,Professional,4.0,7144.52,1786.13,30.2,0.0,0.0,4.0,None,1,0,1,0
6caf62c8-8b57-4756-a060-699eb2e65133,Enterprise,3.0,3590.73,1196.91,34.8,0.0,0.0,3.0,Free Shipping,1,1,1,1
631ba3a7-3cdd-4e4c-8f29-0b37ff911cb8,Student,2.0,3058.91,1529.455,4.3,0.0,0.0,2.0,None,0,0,0,1
4650f498-6100-434c-afd5-de7630690a79,Professional,2.0,2216.2400000000002,1108.1200000000001,113.8,1.0,0.0,1.0,None,0,0,0,1
505c3912-b8b3-4c5a-8031-89ee1613de07,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,5% Discount,0,1,0,0
57425963-eec0-46df-b68b-5fce08d2caa1,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,1,0,1,0
4d5e1383-5630-46b7-8d87-4f1900ba79c5,Professional,3.0,2814.73,938.2433333333333,82.6,0.0,0.0,3.0,None,1,0,1,0
109e328f-ca82-4f70-add0-0e20898a8dd1,Student,1.0,483.64,483.64,26.4,0.0,0.0,1.0,10% Cashback,0,1,0,0
c7deed80-c599-49f4-a821-e11706fab769,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,5% Discount,0,1,0,0
7c8d9dfc-7aea-41b1-86ea-a15077572c6e,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
1b30f174-fa3a-4f79-a69f-ab6535d7b40c,Professional,1.0,1479.88,1479.88,79.0,0.0,0.0,1.0,10% Cashback,1,1,1,1
4cb3394a-eab7-44ef-bddd-2d54e1752845,Professional,2.0,5982.5,2991.25,98.9,1.0,0.0,1.0,10% Cashback,0,1,0,0
9cb750fa-baa2-461a-ab43-005635b79bbb,Enterprise,4.0,4741.04,1185.26,29.1,0.0,0.0,4.0,5% Discount,0,1,0,0
d93f1e85-3b63-4289-9f6b-6b7e332c1b4d,Student,1.0,1631.34,1631.34,7.3,0.0,0.0,1.0,Free Shipping,0,1,0,0
0884213c-2033-4c6e-a355-67128e446e1f,Professional,2.0,9441.1,4720.55,81.1,0.0,0.0,2.0,5% Discount,1,1,1,1
53984a71-a50b-4d8e-a723-a418c28917bd,Professional,5.0,5343.33,1068.666,75.6,3.0,0.0,2.0,10% Cashback,0,1,0,0
203d148e-f4b6-4adc-bba9-21dd886acfef,Student,1.0,1234.62,1234.62,85.2,1.0,0.0,0.0,None,1,0,1,0
02192751-e76f-4791-bdc0-a40410cdfb07,Enterprise,4.0,10069.08,2517.27,13.1,2.0,0.0,2.0,None,0,0,0,1
a6f34c9d-dc82-4990-acea-9751243c9c25,Student,1.0,1029.58,1029.58,63.3,0.0,0.0,1.0,10% Cashback,1,1,1,1
6cbeeb81-da05-40c9-8e5a-d1b13f4ea551,Enterprise,12.0,15723.060000000001,1310.255,35.2,4.0,2.0,6.0,Free Shipping,1,1,1,1
69d30b45-c369-460a-b04e-1f47b1397b5c,Student,1.0,1291.64,1291.64,28.2,1.0,0.0,0.0,10% Cashback,0,1,0,0
ac3715e2-3dc5-4c89-b7fb-1dcaeadf3384,Professional,1.0,772.03,772.03,31.0,1.0,0.0,0.0,None,0,0,0,1
79372b6c-67da-4ed5-ae94-9f577996a55e,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
735938a5-fa95-429d-8861-d3b377934596,Professional,2.0,2493.76,1246.88,141.7,0.0,0.0,2.0,10% Cashback,1,1,1,1
49513bfc-d915-439c-99df-f66b87417387,Student,1.0,1975.28,1975.28,48.4,1.0,0.0,0.0,10% Cashback,0,1,0,0
f74dc8b5-b93e-4eb5-b8b9-9576ce87104b,Professional,3.0,2639.84,879.9466666666667,14.3,0.0,0.0,3.0,10% Cashback,1,1,1,1
a254efb9-a0b9-4154-9afd-93d471bdc5a5,Professional,3.0,6194.01,2064.67,20.3,0.0,0.0,3.0,10% Cashback,1,1,1,1
1013a507-af2e-4340-b9c8-9ed3c31c9758,Professional,3.0,6012.74,2004.2466666666667,20.0,0.0,1.0,2.0,None,0,0,0,1
be23bd00-9364-4e5d-b420-0fda6a2dd10d,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,Free Shipping,0,1,0,0
9a292717-2bb4-4d3c-bf67-329cefe26742,Student,1.0,1634.11,1634.11,177.3,0.0,0.0,1.0,10% Cashback,0,1,0,0
5dc4b6c1-f7fe-490d-9c30-d63b1ec9d8bb,Professional,3.0,5363.89,1787.9633333333334,18.2,0.0,1.0,2.0,None,1,0,1,0
496cb957-1630-4b20-8b2d-279d482a0c29,Professional,2.0,3543.45,1771.725,64.1,1.0,0.0,1.0,None,0,0,0,1
d1339a0c-368d-4c4e-b886-b85726152caf,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,Free Shipping,0,1,0,0
d86106aa-4be6-4ae4-96bc-ed9f03660458,Student,2.0,4339.8,2169.9,39.6,2.0,0.0,0.0,5% Discount,0,1,0,0
dd8a7c63-42c5-4ff3-a803-6134310993c6,Professional,1.0,1627.52,1627.52,91.9,0.0,0.0,1.0,None,0,0,0,1
ffc1a1b2-18f3-4973-9b14-08a1aea4a987,Professional,3.0,4964.99,1654.9966666666667,81.8,1.0,0.0,2.0,None,1,0,1,0
00d2820b-60bf-4a04-b623-e8fa02f32779,Professional,1.0,1668.14,1668.14,138.3,1.0,0.0,0.0,None,0,0,0,1
07cf33da-b39e-4fa6-883a-d180acdf6a18,Professional,2.0,1247.92,623.96,60.1,1.0,0.0,1.0,None,0,0,0,1
33944c5d-2d6d-425b-ad7b-79640969b14e,Student,1.0,2857.56,2857.56,85.0,0.0,0.0,1.0,10% Cashback,1,1,1,1
87d0153c-ca82-4340-9720-c647b1c4a25b,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
d97a2651-d6f8-4b15-bf50-459a5e6d9f53,Professional,1.0,3773.22,3773.22,159.2,0.0,1.0,0.0,10% Cashback,0,1,0,0
b8ea7ce9-dbfc-4aca-a34c-dd87d2e88e4d,Student,1.0,595.53,595.53,58.4,0.0,0.0,1.0,10% Cashback,1,1,1,1
1a766973-b0e7-44f5-b101-b0453fe77023,Professional,1.0,2679.07,2679.07,70.8,0.0,1.0,0.0,None,1,0,1,0
228a5d2f-80ea-47c9-b50f-23418957d36a,Professional,1.0,769.85,769.85,116.0,0.0,0.0,1.0,None,1,0,1,0
3b2ce232-bfcd-4bbe-8887-3b115f0ec88e,Professional,1.0,270.09,270.09,62.2,0.0,0.0,1.0,None,1,0,1,0
faff6dc2-474c-4fe1-8655-425aaf877fd8,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
470b5aa4-afc2-4879-959a-e7da47f3ae00,Professional,2.0,531.4100000000001,265.70500000000004,105.8,1.0,0.0,1.0,None,1,0,1,0
b0a605d7-be30-412c-b12f-8c3a09ca4bbe,Professional,5.0,7371.91,1474.382,47.2,3.0,0.0,2.0,10% Cashback,1,1,1,1
d9ce5dac-3388-44e9-b35b-3df7da034224,Professional,2.0,35048.869999999995,17524.434999999998,92.9,1.0,0.0,1.0,5% Discount,0,1,0,0
f4f708bc-9a6d-4f9e-b807-ffa181e8b07b,Student,1.0,463.85,463.85,34.0,1.0,0.0,0.0,5% Discount,1,1,1,1
d9b4f3e3-21f8-45e5-b73a-992e3cc3b685,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,5% Discount,0,1,0,0
b2ea83f6-dd32-4f32-820f-5d3f51300bf8,Professional,3.0,6315.39,2105.13,5.5,2.0,0.0,1.0,10% Cashback,0,1,0,0
a73a2958-4218-4319-a1ee-404ea96ca5ff,Professional,8.0,17396.760000000002,2174.5950000000003,34.5,2.0,1.0,5.0,10% Cashback,0,1,0,0
37152c36-b8f3-4e80-91ed-5b697f59147a,Professional,6.0,7948.91,1324.8183333333334,13.9,3.0,0.0,3.0,None,0,0,0,1
34eae3e6-425d-4d67-9f53-98096985ffa1,Student,2.0,26996.280000000002,13498.140000000001,4.3,1.0,0.0,1.0,Free Shipping,1,1,1,1
447bc698-7cfa-45f0-b29c-27aff2bbf4d9,Professional,4.0,28065.86,7016.465,9.5,1.0,0.0,3.0,None,1,0,1,0
8c7f4afa-bf6a-4bcd-82ba-bc02f93a146d,Professional,4.0,5034.85,1258.7125,23.2,0.0,0.0,4.0,None,1,0,1,0
c68bb9e8-3c43-4f0f-b358-d52644ed11da,Student,2.0,3570.69,1785.345,67.0,1.0,0.0,1.0,None,1,0,1,0
edcdf2a5-9db4-4f8d-9071-f27513c29a9a,Student,1.0,200.69,200.69,48.3,1.0,0.0,0.0,Free Shipping,0,1,0,0
f0d819c2-f28a-4e07-9500-23dd4be02e28,Student,2.0,29520.68,14760.34,105.8,0.0,1.0,1.0,Free Shipping,0,1,0,0
3ba69c4f-db9c-4dc2-870e-5afbffa87ebd,Professional,0.0,0.0,0.0,999.0,0.0,0.0,0.0,5% Discount,1,1,1,1
d6270bd4-a528-42c3-8e41-3cc7a097b79d,Professional,4.0,4833.44,1208.36,5.0,2.0,1.0,1.0,10% Cashback,1,1,1,1
4bb0d89e-23be-4863-87a9-c93930fd4b74,Professional,2.0,911.15,455.575,163.5,0.0,0.0,2.0,10% Cashback,1,1,1,1
1ca8762a-2ab9-47f1-9325-265f4798dc7b,Student,1.0,3782.4,3782.4,8.2,1.0,0.0,0.0,Free Shipping,0,1,0,0
354d0a9b-47c7-4dae-875b-9954e7f51d3f,Student,3.0,7714.78,2571.5933333333332,29.2,0.0,0.0,3.0,10% Cashback,1,1,1,1
14a81f1b-0743-4201-80d7-b29b6fca1b3a,Professional,2.0,4828.67,2414.335,124.6,0.0,1.0,1.0,Free Shipping,0,1,0,0
341aee98-496e-4137-b11a-70a346e8ff20,Professional,2.0,8626.51,4313.255,31.6,1.0,0.0,1.0,None,0,0,0,1
a2152774-ed19-4493-a894-63c50178c1ed,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
e69aa3a5-8dce-49b8-affe-488cde93b1c2,Student,2.0,2635.12,1317.56,14.3,0.0,0.0,2.0,5% Discount,0,1,0,0
23cdce2b-5ee3-433b-8423-f1bf8c4bf373,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
ccd09775-5b4c-4746-8ef9-c05f4204dc33,Professional,4.0,6092.7,1523.175,21.3,2.0,0.0,2.0,Free Shipping,0,1,0,0
aa53f580-ce31-4751-be9e-09e722e5b36e,Professional,7.0,16847.87,2406.8385714285714,50.2,1.0,1.0,5.0,10% Cashback,1,1,1,1
16f4ff4f-f590-4259-be86-e76f9b91d861,Student,1.0,492.68,492.68,23.8,1.0,0.0,0.0,Free Shipping,1,1,1,1
6302dc7f-4cda-4b05-926b-473845eaee20,Student,1.0,144.91,144.91,4.5,0.0,0.0,1.0,None,0,0,0,1
a74ddb74-2daa-4788-ae16-42e707fd5111,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,1,1,1,1
59564e43-4cb8-41c9-bb47-f85ff176ec34,Professional,3.0,1691.36,563.7866666666666,26.3,1.0,0.0,2.0,None,1,0,1,0
25f10e7d-c9f9-407b-a166-56f240456566,Professional,1.0,1094.19,1094.19,177.9,1.0,0.0,0.0,10% Cashback,1,1,1,1
